7.95,100.70,55.69
7.97,100.84,42.09
7.98,100.77,52.97
8.00,100.77,46.70
8.02,100.67,53.72
8.03,100.67,51.60
8.05,100.63,58.08
8.07,100.70,53.32
8.08,100.70,49.12
8.10,100.60,54.08
8.12,100.70,55.27
8.13,100.70,53.16
8.15,100.63,61.99
8.17,100.60,60.14
8.18,100.56,64.53
8.20,100.70,46.78
8.22,100.67,53.24
8.23,100.70,52.92
8.25,100.73,50.54
8.27,100.73,46.33
8.28,100.60,57.78
8.30,100.67,50.96
8.32,100.70,63.09
8.33,100.77,50.04
8.35,100.67,63.28
8.37,100.70,42.20
8.38,100.70,54.61
8.40,100.73,58.45
8.42,100.56,55.65
8.43,100.60,55.32
8.45,100.77,45.60
8.47,100.70,44.04
8.48,100.53,62.00
8.50,100.67,54.63
8.52,100.70,52.23
8.53,100.67,48.32
8.55,100.53,57.70
8.57,100.53,51.44
8.58,100.56,63.57
8.60,100.63,52.60
8.62,100.49,61.97
8.63,100.60,52.81
8.65,100.63,56.65
8.67,100.53,51.22
8.68,100.60,52.70
8.70,100.53,63.61
8.72,100.63,46.13
8.73,100.67,47.89
8.75,100.63,56.44
8.77,100.60,58.74
8.78,100.60,48.32
8.80,100.56,56.87
8.82,100.60,58.63
8.83,100.46,59.71
8.85,100.73,45.00
8.87,100.53,57.02
8.88,100.53,52.82
8.90,100.63,56.11
8.92,100.60,50.11
8.93,100.60,41.77
8.95,100.53,58.91
8.97,100.63,55.97
8.98,100.46,55.25
9.00,100.70,42.88
9.02,100.46,57.25
9.03,100.49,56.94
9.05,100.42,61.63
9.07,100.46,53.01
9.08,100.56,60.45
9.10,100.46,65.40
9.12,100.60,51.80
9.13,100.56,54.12
9.15,100.46,56.99
9.17,100.67,44.91
9.18,100.60,47.50
9.20,100.46,56.89
9.22,100.70,40.37
9.23,100.49,48.24
9.25,100.46,60.95
9.27,100.49,56.48
9.28,100.56,49.67
9.30,100.49,52.27
9.32,100.46,56.67
9.33,100.53,49.87
9.35,100.39,57.17
9.37,100.46,54.52
9.38,100.49,58.35
9.40,100.53,51.82
9.42,100.49,54.13
9.43,100.53,53.84
9.45,100.53,45.50
9.47,100.39,56.96
9.48,100.49,47.79
9.50,100.49,47.76
9.52,100.53,43.32
9.53,100.39,56.85
9.55,100.49,64.29
9.57,100.46,52.08
9.58,100.53,53.58
9.60,100.39,54.65
9.62,100.53,51.44
9.63,100.42,58.47
9.65,100.63,46.40
9.67,100.46,49.82
9.68,100.53,53.40
9.70,100.56,53.09
9.72,100.67,33.54
9.73,100.46,49.70
9.75,100.42,56.19
9.77,100.39,58.51
9.78,100.39,56.40
9.80,100.32,61.09
9.82,100.53,49.02
9.83,100.28,67.54
9.85,100.39,50.07
9.87,100.35,58.63
9.88,100.56,38.26
9.90,100.39,62.45
9.92,100.67,35.29
9.93,100.35,58.52
9.95,100.42,53.79
9.97,100.53,42.56
9.98,100.56,50.54
10.00,100.49,46.91
10.02,100.42,57.82
10.03,100.49,51.01
10.05,100.22,61.50
10.07,100.39,45.56
10.08,100.18,63.83
10.10,100.42,49.42
10.12,100.39,47.58
10.13,100.28,65.02
10.15,100.39,47.54
10.17,100.46,46.97
10.18,100.39,59.94
10.20,100.46,44.84
10.22,100.46,53.12
10.23,100.35,49.77
10.25,100.39,53.61
10.27,100.46,36.45
10.28,100.42,51.23
10.30,100.39,55.62
10.32,100.35,53.81
10.33,100.32,56.15
10.35,100.46,52.93
10.37,100.39,47.22
10.38,100.39,57.59
10.40,100.42,46.91
10.42,100.28,58.39
10.43,100.28,52.13
10.45,100.35,53.63
10.47,100.39,53.32
10.48,100.42,57.17
10.50,100.39,49.12
10.52,100.25,58.52
10.53,100.39,49.08
10.55,100.25,56.40
10.57,100.32,62.06
10.58,100.25,68.81
10.60,100.28,43.61
10.62,100.25,54.24
10.63,100.25,60.46
10.65,100.22,58.63
10.67,100.35,47.13
10.68,100.32,47.40
10.70,100.18,63.02
10.72,100.35,49.15
10.73,100.39,44.69
10.75,100.18,62.96
10.77,100.35,51.18
10.78,100.32,51.43
10.80,100.42,42.27
10.82,100.39,46.68
10.83,100.11,65.48
10.85,100.28,51.64
10.87,100.28,55.78
10.88,100.39,54.91
10.90,100.42,52.54
10.92,100.22,54.17
10.93,100.39,50.70
10.95,100.39,40.30
10.97,100.32,51.22
10.98,100.35,48.84
11.00,100.32,49.10
11.02,100.18,60.57
11.03,100.22,47.82
