15.37,30.1,0
15.38,30,9.85
15.4,30.03,6.19
15.42,29.93,10.4
15.43,30.07,4.22
15.45,30.1,0
15.47,30.07,9.28
15.48,30.03,6.16
15.5,30.07,2.5
15.52,30.1,3.91
15.53,30.07,2.48
15.55,30.03,6.13
15.57,30,8.11
15.58,30,9.78
15.6,30.03,4.43
15.62,30.03,2.72
15.63,30.03,2.72
15.65,30,3.01
15.67,30.03,7.8
15.68,30.03,4.42
15.7,30.03,4.41
15.72,30.07,4.13
15.73,30.1,2.17
15.75,30.07,4.12
15.77,30.03,2.69
15.78,30.03,2.68
15.8,30.07,2.42
15.82,30.03,4.38
15.83,30.03,2.67
15.85,30.1,0
15.87,30,1.26
15.88,30.03,6.06
15.9,30.03,4.37
15.92,30.07,4.09
15.93,30.07,4.08
15.95,30,6.33
15.97,30.03,6.04
15.98,30.03,4.34
16,30,4.62
16.02,30.03,0.95
16.03,30.03,4.34
16.05,30,1.23
16.07,29.97,3.2
16.08,30.07,2.38
16.1,30,2.93
16.12,30.1,0
16.13,30,9.69
16.15,30.07,4.06
16.17,30.03,4.33
16.18,30,4.6
16.2,29.97,9.96
16.22,30.03,6.01
16.23,30.07,0.65
16.25,30.03,6
16.27,30,4.58
16.28,30,2.89
16.3,30.1,0.39
16.32,30,6.28
16.33,30.07,4.03
16.35,30.03,0.9
16.37,30.1,0
16.38,30.03,5.98
16.4,30.03,7.66
16.42,30.07,4
16.43,30.03,4.27
16.45,29.97,8.21
16.47,30,7.94
16.48,30.07,0
16.5,30.07,0.59
16.52,30,4.53
16.53,30.03,5.95
16.55,30,4.53
16.57,30.03,4.25
16.58,30,7.92
16.6,30.07,2.28
16.62,29.93,11.84
16.63,30.03,5.93
16.65,30.07,3.96
16.67,30.03,2.53
16.68,30.14,0
16.7,30,9.57
16.72,30.03,2.51
16.73,30,2.8
16.75,30.07,3.94
16.77,30.1,0
16.78,30,6.18
16.8,29.97,6.44
16.82,30,6.18
16.83,30.03,5.89
16.85,30.1,0
16.87,30,7.86
16.88,30,2.77
16.9,30.03,5.88
16.92,30.07,0.51
16.93,30,4.45
16.95,30,2.76
16.97,30.03,4.18
16.98,30.03,5.87
17,30.07,2.21
17.02,30.03,4.17
17.03,30.03,0
17.05,30,2.75
17.07,29.93,6.68
17.08,29.97,9.81
17.1,30.07,2.2
17.12,30,4.44
17.13,30.03,4.17
17.15,30.03,0
17.17,30.03,5.85
17.18,30.03,4.16
17.2,30.03,0.76
17.22,30.07,0
17.23,30,2.74
17.25,30,4.43
17.27,30.03,2.45
17.28,30,6.13
17.3,30.03,2.45
17.32,29.97,3.01
17.33,30.03,4.15
17.35,30.03,2.45
17.37,30.03,0
17.38,30.07,0
17.4,30.03,0
17.42,29.97,6.39
17.43,30.17,0
17.45,30,4.42
17.47,30,4.42
17.48,29.97,4.7
17.5,30.03,5.84
17.52,30,0
17.53,30.03,2.45
17.55,29.97,4.7
17.57,29.93,8.36
17.58,30.07,5.56
17.6,30.03,0.75
17.62,29.97,8.09
17.63,30.03,2.44
17.65,30,7.81
17.67,30.03,0.75
17.68,29.93,10.05
17.7,30,11.2
17.72,30.03,2.43
17.73,30.14,0
17.75,29.97,6.37
17.77,30,6.1
17.78,30,4.4
17.8,30,9.47
17.82,30,7.79
17.83,30.03,0.72
17.85,30.07,3.84
17.87,30,6.09
17.88,30.07,2.14
17.9,30,6.08
17.92,29.93,10.01
17.93,30,6.08
17.95,29.97,9.74
17.97,30.03,7.47
17.98,30,7.76
18,30.1,1.86
18.02,30.14,0
18.03,30.14,0
18.05,30,4.34
18.07,29.93,9.97
18.08,30.03,2.36
18.1,30.07,2.09
18.12,29.93,11.66
18.13,30,6.03
18.15,30,2.64
18.17,30.07,0.39
18.18,30.03,7.42
18.2,30.03,4.04
18.22,30,9.39
18.23,30,2.62
18.25,30.1,0
18.27,30,0.93
18.28,30,7.71
18.3,29.97,9.67
18.32,30.07,2.07
18.33,30.03,5.72
18.35,30,6
18.37,30.07,2.06
18.38,30.03,0.62
18.4,30,7.69
18.42,30.03,5.7
18.43,30.1,0
18.45,30.07,2.04
18.47,30,5.98
18.48,30.03,0.6
18.5,30.03,4
18.52,30.07,5.4
18.53,30.03,0
18.55,30.07,3.71
18.57,30,4.26
18.58,29.97,4.53
18.6,29.93,6.5
18.62,30,5.97
18.63,30.07,5.39
18.65,30,7.65
18.67,30.07,2.01
18.68,30.03,2.27
18.7,30.03,0
18.72,29.97,7.91
18.73,29.9,5.07
18.75,30,7.65
18.77,30.03,0
18.78,30.07,0.31
18.8,30.07,0
18.82,30,5.95
18.83,30,4.25
18.85,30.07,0
18.87,30.07,3.7
18.88,30.07,0.3
18.9,29.93,8.17
18.92,29.97,7.91
18.93,29.93,9.87
18.95,30.07,0
18.97,30,5.94
18.98,30.03,0
19,30.03,0
19.02,29.97,6.21
19.03,30.03,3.97
19.05,30,5.94
19.07,29.97,6.21
19.08,30,4.24
19.1,30,4.24
19.12,30.03,2.26
19.13,30.03,2.26
19.15,30,5.94
19.17,29.97,9.6
19.18,30.03,3.96
19.2,30.03,2.25
19.22,29.97,7.9
19.23,30,4.23
19.25,30,4.23
19.27,29.97,6.19
19.28,29.97,11.27
19.3,29.97,7.89
19.32,30.07,1.99
19.33,29.9,10.12
19.35,30.03,0.56
19.37,29.93,9.86
19.38,30.07,0
19.4,30.03,0.56
19.42,30.03,3.95
19.43,30,5.93
19.45,29.97,2.8
19.47,30.03,0.56
19.48,30,0.84
19.5,30,5.93
19.52,30.03,0.56
19.53,30,2.54
19.55,30,2.54
19.57,30,5.93
19.58,29.97,4.5
19.6,30.03,0
19.62,29.93,4.78
19.63,29.93,8.17
19.65,30.07,3.7
19.67,29.93,9.87
19.68,29.97,7.91
19.7,29.97,2.82
19.72,29.86,12.11
19.73,30,4.25
19.75,30,0
19.77,30,4.26
19.78,29.97,6.22
19.8,30.1,0
19.82,30.03,5.67
19.83,30.07,0
19.85,29.97,6.22
19.87,30,2.56
19.88,29.93,8.19
19.9,30,0.88
19.92,29.93,6.5
19.93,29.97,9.63
19.95,30.07,0.32
19.97,30.07,0
19.98,30.03,3.99
20,30.07,2.02
20.02,30,7.65
20.03,30.03,3.97
20.05,30.03,2.27
20.07,29.97,6.21
20.08,30.07,3.7
20.1,30.07,0
20.12,30.03,0
20.13,30,4.24
20.15,29.97,4.52
20.17,30.03,2.27
20.18,30,5.95
20.2,30.03,2.26
20.22,29.97,4.51
20.23,30,5.95
20.25,29.97,7.91
20.27,30.07,0.3
20.28,29.97,6.2
20.3,29.93,9.87
20.32,30,5.94
20.33,29.97,6.21
20.35,30,5.94
20.37,30,7.63
20.38,30.1,1.73
20.4,30,5.93
20.42,30,9.3
20.43,29.97,7.89
20.45,30.07,0.28
20.47,30.03,5.63
20.48,30.03,0.54
20.5,30.07,0
20.52,29.93,8.15
20.53,30,7.61
